company,date,IQ_TOTAL_REV_target,IQ_TOTAL_REV_OLS
IQ538156329,2018-06-30,0.2846889999999997,1.2024436176954576
IQ538629689,2018-06-30,13.006638,16.83584586946933
IQ540667789,2018-06-30,1.4361130000000002,1.7790034888991417
IQ54094883,2014-01-01,5.134547000000001,4.762303293219712
IQ54131261,2018-09-30,3.3887080000000003,4.04111324096161
IQ541634751,2016-03-31,9.929641000000002,9.625477241379574
IQ54729144,2018-03-31,3.795,4.4415071739083505
IQ549751256,2018-03-31,0.1326809999999998,1.0391245924632484
IQ551782005,2018-06-30,4.45678,5.447196242532215
IQ555116158,2018-09-30,1.1152580000000005,2.4174076478903253
IQ560611,2018-09-30,1.9926579999999994,2.671303080660019
IQ5705274,2013-12-31,9.607000000000001,11.37603114050833
IQ572584066,2018-06-30,34.23904,30.053864853432668
IQ583213122,2018-03-31,1.7147469999999996,2.616444773889083
IQ591523530,2018-09-30,4.747725999999999,5.555564450204808
IQ594115,2017-03-31,20.712500000000002,22.06181876058605
IQ60268423,2017-03-31,3.9295929999999992,4.772629369145677
IQ603707,2013-06-30,5.756011,7.017184505298085
IQ606338,2015-04-30,10.263000000000002,10.279345744420999
IQ61315743,2018-03-31,2.291163,3.1320164727820137
IQ6234353,2015-06-30,7.208499999999999,7.554542591382153
IQ62363673,2017-03-31,3.0229280000000003,3.8598903803657647
IQ624956,2014-06-30,2.7943680000000004,3.588954911533522
IQ6296436,2014-12-31,16.88325,18.11533508606107
IQ6424985,2016-03-31,8.045299999999997,7.031474889389143
IQ6461318,2013-12-31,8.155021000000001,8.664987053718207
IQ6495276,2016-07-31,189.225,187.661942742167
IQ6517040,2014-12-31,1.733,2.426534361449999
IQ65340486,2018-06-30,16.257366,12.460389758978565
IQ6563525,2013-03-31,40.96952,39.47752805980243
IQ677684,2017-03-31,3.250343,3.75296115332331
IQ6816667,2015-09-30,0.03962399999999952,1.8018234355701686
IQ689325,2014-09-30,8.495102000000001,8.425468738029693
IQ689466,2016-03-31,32.40549,30.177667050005134
IQ6907940,2013-03-31,40.514070000000004,37.56894329792263
IQ691417,2013-06-30,2.5548619999999995,3.2675783423806317
IQ695656,2018-09-30,25.324650000000002,25.788177078175778
IQ696981,2013-06-30,23.57996,26.681519419900372
IQ6999347,2014-12-31,4.155939,5.194074957767774
IQ700601,2015-03-31,552.3065,567.3244179324829
IQ710389,2012-06-30,38.117515999999995,41.5191819513388
