,company,year,quarter,IQ_PRIV,IQ_PUB,IQ_TOTAL_REV_NEXT,FORECAST
402,IQ8381655,2011.0,Q4,1,0,108.70976,115.691605
403,IQ916962,2015.0,Q4,1,0,10.886437,11.971159
404,IQ11518512,2009.0,Q4,0,1,0.3851799999999912,4.181853
405,IQ20343611,2011.0,Q4,0,1,2.682017000000002,6.215224
406,IQ171128573,2015.0,Q4,1,0,6.944312999999994,10.101118
407,IQ13529463,2015.0,Q4,0,1,1.8782640000000015,4.5014176
408,IQ347879,1997.0,Q4,0,1,40.829407,58.369667
409,IQ911244,2016.0,Q4,1,0,60.888785999999996,42.879982
410,IQ33983614,2009.0,Q4,1,0,2.253294000000011,5.980208
411,IQ232036063,2016.0,Q4,0,1,1080.8469,768.0321
412,IQ43246930,2012.0,Q4,0,1,126.17336,127.701996
413,IQ267956067,2015.0,Q4,0,1,8.254500000000007,11.466505
414,IQ237818696,2014.0,Q4,0,1,64.01603,69.59983
415,IQ27773888,2016.0,Q4,0,1,34.16195999999998,25.474722
416,IQ2462067,2009.0,Q1,1,0,58.60499999999999,63.579346
417,IQ1058799,2008.0,Q4,1,0,31.614456000000004,31.28951
418,IQ24526913,2016.0,Q4,0,1,1.5670000000000073,4.2679276
419,IQ23046303,2009.0,Q4,0,1,67.34118000000001,55.660538
420,IQ9389746,2016.0,Q4,0,1,37.893733999999995,56.919823
421,IQ382553,2011.0,Q4,0,1,9236.133,10011.203
422,IQ6563525,2017.0,Q4,0,1,17.327627000000007,19.295515
423,IQ24376610,2015.0,Q4,0,1,18.70365000000001,16.025755
424,IQ29968,2014.0,Q4,0,1,5.363092999999992,16.976881
425,IQ212713,2009.0,Q4,0,1,19.335019999999986,17.91075
426,IQ270404456,2014.0,Q4,0,1,0.16025500000000648,3.9072402
427,IQ37345302,2015.0,Q4,0,1,90.45745,75.42046
428,IQ91120,2012.0,Q3,1,0,97.71223,150.65999
429,IQ100410633,2012.0,Q4,0,1,18.157791000000003,15.183989
430,IQ1882829,2009.0,Q4,0,1,0.157589999999999,6.278868
431,IQ2989647,2011.0,Q3,1,0,3.357824999999991,13.862593
432,IQ28071,2010.0,Q4,0,1,516.1482,465.04233
433,IQ558837,2013.0,Q4,0,1,2.2262350000000026,5.839873
434,IQ540667789,2016.0,Q4,0,1,0.5911399999999958,4.643187
435,IQ212762,2015.0,Q4,0,1,19.20792,16.727858
436,IQ223956325,2016.0,Q4,0,1,1.96401800000001,6.314238
437,IQ2420858,2013.0,Q4,0,1,15.336523999999997,16.75096
438,IQ882086,2012.0,Q4,0,1,5.854861,6.8814836
439,IQ25198480,2017.0,Q3,1,0,23.313999999999993,25.19187
440,IQ111855617,2015.0,Q4,0,1,0.27367000000000985,4.4087358
441,IQ725343,2012.0,Q1,1,0,11.090000000000003,12.63954
442,IQ882357,2008.0,Q4,0,1,17.271738,21.786955
443,IQ20932871,2017.0,Q4,1,0,9.830463000000009,13.0399
444,IQ207163018,2012.0,Q4,0,1,0.0620309999999904,4.430205
445,IQ84585644,2015.0,Q4,1,0,7.399595000000005,10.144819
446,IQ288390382,2015.0,Q4,0,1,3.056084999999996,8.829847
447,IQ13609881,2007.0,Q4,1,0,3.9425880000000006,6.604674
448,IQ106623823,2015.0,Q4,1,0,47.906469999999985,46.30253
449,IQ47339188,2014.0,Q4,1,0,19.29400000000001,19.847136
450,IQ6563525,2008.0,Q4,0,1,35.577076000000005,59.27095
451,IQ687223,2015.0,Q4,0,1,249.28745,231.97932
452,IQ22192160,2016.0,Q4,1,0,46.44981,46.644714
453,IQ1058799,2013.0,Q4,1,0,73.321976,66.34761
454,IQ61109596,2015.0,Q4,1,0,4.123803000000009,7.178633
455,IQ39365245,2013.0,Q4,0,1,0.6704520000000116,4.633696
456,IQ37442500,2017.0,Q4,1,0,2.0060220000000015,6.125609
457,IQ385727,2010.0,Q4,1,0,2671.3713,3274.0742
458,IQ326237463,2017.0,Q4,0,1,3.339129000000014,7.636992
459,IQ136714,2011.0,Q4,0,1,0.2977080000000001,4.6773057
460,IQ181990929,2017.0,Q4,0,1,0.2619329999999991,4.5326676
461,IQ866952,2012.0,Q4,0,1,34.271675,33.466286
462,IQ881428,2012.0,Q4,0,1,8.636773000000005,9.859953
463,IQ245395381,2014.0,Q4,0,1,48.52687,32.882744
464,IQ596117,2017.0,Q4,0,1,3491.847,3665.5337
465,IQ40258315,2011.0,Q4,0,1,1.2691130000000044,8.982252
466,IQ884321,2008.0,Q4,1,0,15.056328000000008,13.615492
467,IQ138652,2012.0,Q2,1,0,4.143000000000001,1.0469496
468,IQ1059156,2009.0,Q4,0,1,95.94389,115.3083
469,IQ91120,2006.0,Q3,1,0,42.56889699999999,42.435616
470,IQ8101593,2012.0,Q4,0,1,10.977343999999988,15.669096
471,IQ314726990,2016.0,Q4,0,1,2.6824139999999943,6.177855
472,IQ874709,2008.0,Q4,0,1,652.0985,653.6319
473,IQ27695913,2013.0,Q4,0,1,7.3877569999999935,8.096113
474,IQ397947,2008.0,Q4,0,1,19.063026000000008,23.040205
475,IQ28092833,2010.0,Q4,0,1,1.5275000000000034,5.061568
476,IQ9206384,2014.0,Q4,1,0,11.191628000000009,13.192976
477,IQ138652,2010.0,Q2,1,0,2.4879999999999995,1.9519789
478,IQ79742815,2016.0,Q4,1,0,10.466325000000012,12.314695
479,IQ242505385,2015.0,Q4,1,0,53.55500000000001,45.550575
480,IQ4483755,2016.0,Q4,0,1,7.373131999999998,12.087339
481,IQ214728729,2013.0,Q4,0,1,2.6634889999999984,6.4894547
482,IQ20385945,2008.0,Q4,0,1,0.9955720000000099,4.7265763
483,IQ24914939,2012.0,Q4,0,1,9.39101199999999,8.518614
484,IQ418491,2009.0,Q4,1,0,3.6252680000000055,3.5904524
485,IQ915717,2012.0,Q4,0,1,207.27864,216.25116
486,IQ1268289,2014.0,Q4,0,1,13.539106000000004,11.023207
487,IQ13746332,2014.0,Q4,0,1,19.984289999999987,24.761206
488,IQ27063569,2011.0,Q4,0,1,3.4234519999999975,6.049788
489,IQ536594,2013.0,Q4,0,1,3.143148999999994,4.97885
490,IQ20849773,2017.0,Q4,0,1,9.672035999999991,10.5137615
491,IQ23568713,2010.0,Q4,0,1,0.8584999999999923,4.7411485
492,IQ881918,2008.0,Q4,0,1,5.849500000000006,7.809233
493,IQ874709,2016.0,Q4,0,1,522.74554,499.13626
494,IQ46536028,2011.0,Q4,1,0,7.684956,10.9932995
495,IQ36398089,2016.0,Q4,0,1,12.684327999999994,10.279112
496,IQ8274361,2008.0,Q4,0,1,47.17422999999998,84.70563
497,IQ7687614,2014.0,Q4,0,1,28.876784999999998,25.724318
498,IQ969333,2014.0,Q4,0,1,64.60601,66.20096
499,IQ3206363,2008.0,Q4,0,1,0.004702000000008866,4.495375
500,IQ4171782,2007.0,Q4,1,0,12.04996700000001,11.802565
501,IQ1208760,2012.0,Q4,1,0,10.869816000000014,11.780134
502,IQ8292723,2014.0,Q4,0,1,0.9213180000000136,4.951628
503,IQ5448977,2015.0,Q4,1,0,5.328958,7.685866
504,IQ82019985,2013.0,Q4,1,0,4.538610000000006,8.250914
505,IQ214382121,2015.0,Q4,0,1,0.6950970000000041,4.4269395
506,IQ8686688,2009.0,Q4,1,0,64.27516,93.02864
507,IQ30446797,2012.0,Q4,1,0,145.61954,186.5772
508,IQ8515825,2016.0,Q4,0,1,26.13499999999999,33.762466
509,IQ323452,2017.0,Q4,0,1,3578.0056,3993.477
510,IQ135579,2009.0,Q4,1,0,212.20772999999997,243.12868
511,IQ33710144,2017.0,Q4,0,1,13.311599000000001,52.906937
512,IQ32731,2006.0,Q4,0,1,3.7758839999999907,6.7860246
513,IQ23077133,2014.0,Q4,1,0,102.139,135.22849
514,IQ245395381,2013.0,Q4,0,1,35.365819999999985,25.927137
515,IQ31311942,2014.0,Q4,1,0,5.265152999999998,13.375761
516,IQ11253735,2013.0,Q4,0,1,0.3474999999999966,4.3449845
517,IQ879555,2015.0,Q4,0,1,6685.9224,5545.7417
518,IQ740253,2009.0,Q4,0,1,335.2,365.61218
519,IQ31092696,2012.0,Q4,0,1,1.4007119999999986,5.9503922
520,IQ9283859,2016.0,Q4,0,1,0.8470810000000029,4.840819
521,IQ403350686,2017.0,Q4,0,1,4.939844999999991,6.300917
522,IQ253968508,2005.0,Q4,1,0,2.288987999999989,5.8597245
523,IQ20407491,2013.0,Q4,0,1,0.7012609999999881,5.294005
524,IQ7685485,2006.0,Q4,0,1,11.758050999999995,9.842421
525,IQ30953350,2006.0,Q4,1,0,3.4179890000000057,7.38452
526,IQ577715013,2017.0,Q4,0,1,33.345924,40.31176
527,IQ20934591,2006.0,Q1,1,0,6.761376000000013,9.186888
528,IQ27283,2009.0,Q4,0,1,29.65161500000002,18.217573
529,IQ26201104,2017.0,Q4,0,1,4.691855000000004,7.4455705
530,IQ76643512,2015.0,Q4,0,1,3.0018249999999966,13.770094
531,IQ2422272,2014.0,Q4,0,1,0.19068999999998937,4.3795915
532,IQ118749094,2014.0,Q4,0,1,1.377046000000007,4.7193894
533,IQ11609342,2009.0,Q4,0,1,6.477161999999993,3.1020033
534,IQ29968,2015.0,Q4,0,1,9.008334999999988,8.101866
535,IQ47419479,2004.0,Q4,1,0,8.892603000000008,11.6873455
536,IQ20934756,2011.0,Q4,1,0,22.93046799999999,21.685743
537,IQ135647,2017.0,Q4,0,1,9.417728000000011,28.445807
538,IQ9898268,2012.0,Q4,0,1,5.646967999999987,6.956923
539,IQ20333665,2015.0,Q4,0,1,7.600322000000006,9.580458
540,IQ10524718,2009.0,Q4,0,1,29.684056999999996,55.42724
541,IQ244463997,2016.0,Q4,1,0,20.593378,18.997892
542,IQ880697,2016.0,Q4,0,1,75.27918000000001,87.15912
543,IQ696981,2016.0,Q4,0,1,40.312409999999986,25.640547
544,IQ32543,2014.0,Q4,0,1,1.1086119999999937,4.883864
545,IQ28326299,2014.0,Q4,0,1,18.885199999999998,12.178114
546,IQ38657852,2003.0,Q4,1,0,0.21927199999998948,5.0489182
547,IQ137247448,2016.0,Q4,1,0,5.041708,9.267988
548,IQ217403916,2017.0,Q3,1,0,14.397523000000007,14.201994
549,IQ136709,2010.0,Q4,0,1,0.2812670000000139,4.520308
550,IQ874709,2014.0,Q4,0,1,494.90435999999994,513.69543
551,IQ1170872,2011.0,Q4,0,1,0.42404999999999404,4.1982408
552,IQ6490450,2010.0,Q3,0,1,12.51812000000001,12.768446
553,IQ352488,1998.0,Q4,0,1,26.322866000000005,21.942244
554,IQ2480879,2011.0,Q4,0,1,4.615532999999999,15.517256
555,IQ206404886,2016.0,Q4,0,1,3.9684310000000096,11.936277
556,IQ733955,2010.0,Q1,1,0,18.415625000000006,18.111174
557,IQ2746044,2015.0,Q4,0,1,39.670500000000004,38.892303
558,IQ30400320,2016.0,Q4,0,1,3.198631000000006,5.2546067
559,IQ11920836,2016.0,Q4,0,1,4.4439669999999865,8.253782
560,IQ3624465,2004.0,Q4,1,0,2.213905000000011,6.0789323
561,IQ875519,2017.0,Q4,0,1,338.935,358.58902
562,IQ23077133,2005.0,Q4,1,0,60.18600000000001,59.238937
563,IQ278347217,2015.0,Q4,0,1,2.038059000000004,5.1123643
564,IQ423051,2009.0,Q3,0,1,8.251000000000005,11.996946
565,IQ23335210,2008.0,Q4,0,1,6.348350000000011,7.7627397
566,IQ27546958,2012.0,Q4,0,1,2.143499999999989,4.9018846
567,IQ882593,2012.0,Q4,0,1,31.41033399999999,19.753874
568,IQ10246536,2009.0,Q4,0,1,3.332688999999988,27.054823
569,IQ1268514,2014.0,Q4,0,1,16.490927,8.792662
570,IQ114939059,2015.0,Q1,1,0,6.1129999999999995,7.9586625
571,IQ866952,2011.0,Q4,0,1,29.878703999999985,35.14914
572,IQ7658114,2014.0,Q4,0,1,23.604434999999995,36.674797
573,IQ869141,2012.0,Q4,0,1,67.55,68.110405
574,IQ5631669,2015.0,Q4,0,1,358.00052000000005,285.7891
575,IQ41133127,2017.0,Q4,0,1,0.28700000000000614,4.998015
576,IQ8350257,2012.0,Q4,0,1,6.689902999999987,6.946379
577,IQ746441,2014.0,Q4,1,0,4.325896,7.8073106
578,IQ881826,2015.0,Q4,0,1,22.0445,20.89929
579,IQ25144753,2016.0,Q4,0,1,245.27286,213.01122
580,IQ111627254,2015.0,Q4,0,1,2.802670000000006,4.725142
581,IQ418375,2011.0,Q4,0,1,29.150000000000006,20.636076
582,IQ1208760,2005.0,Q4,1,0,4.312774999999988,8.208067
583,IQ25285718,2014.0,Q4,0,1,1.166718000000003,4.363112
584,IQ875519,2013.0,Q4,0,1,581.61096,605.5859
585,IQ139391,2010.0,Q4,0,1,0.09058400000000688,3.4537642
586,IQ1883585,2017.0,Q4,1,0,13.471216999999996,16.161375
587,IQ30446797,2016.0,Q4,1,0,263.9376,307.18115
588,IQ266420758,2015.0,Q4,0,1,51.44499999999999,34.612564
589,IQ5531441,2011.0,Q4,0,1,102.16176,114.111885
590,IQ418491,2012.0,Q4,1,0,7.296832999999992,8.667662
591,IQ42081901,2015.0,Q4,0,1,0.7943989999999985,4.3656907
592,IQ877727,2008.0,Q4,0,1,2.140999999999991,6.257216
593,IQ228238262,2013.0,Q4,0,1,1.0206269999999904,6.2194505
594,IQ35649902,2016.0,Q4,1,0,42.831303000000005,57.79753
595,IQ30901700,2017.0,Q4,0,1,114.056816,88.53621
596,IQ907330,2009.0,Q4,1,0,9.996645000000001,16.34062
597,IQ7687618,2015.0,Q4,0,1,47.762085,27.290907
598,IQ212464525,2013.0,Q4,0,1,0.0017510000000129367,4.4000077
599,IQ30793157,2014.0,Q4,0,1,1.490019999999987,5.315474
600,IQ1789203,2012.0,Q4,0,1,13.582999999999998,8.482298
601,IQ182773149,2015.0,Q4,0,1,0.851253000000014,4.287764
602,IQ246262,2016.0,Q4,1,0,5.468331000000006,7.078566
603,IQ137717,2009.0,Q4,0,1,96.104,91.581
604,IQ31234290,2017.0,Q4,0,1,14.641603000000003,15.009825
605,IQ1361343,2009.0,Q1,1,0,30.913319,40.963448
606,IQ51476957,2015.0,Q4,1,0,30.055840999999987,29.931402
607,IQ371719,2002.0,Q4,0,1,17.71290400000001,21.750242
608,IQ8180641,2011.0,Q4,0,1,64.910515,77.15671
609,IQ24526913,2017.0,Q4,0,1,1.4215000000000089,4.8028703
610,IQ199483,2010.0,Q4,1,0,8.032906999999994,12.243956
611,IQ2420858,2011.0,Q4,0,1,16.435896000000014,15.596052
612,IQ217677149,2017.0,Q4,1,0,16.032967000000014,10.803129
613,IQ135647,2015.0,Q4,0,1,11.131927999999988,18.306715
614,IQ1208760,2004.0,Q4,1,0,4.282844000000011,7.2972856
615,IQ183314894,2012.0,Q4,1,0,8.912144000000012,11.037107
616,IQ2480879,2017.0,Q4,0,1,1.197461000000004,7.6631455
617,IQ208304,2008.0,Q4,0,1,1.5200000000000102,4.290068
618,IQ54094883,2013.0,Q3,0,1,6.472420999999997,6.7988725
619,IQ135538,2003.0,Q4,0,1,1.9364999999999952,5.9772325
620,IQ28374186,2017.0,Q4,0,1,1.7129999999999939,4.9259477
621,IQ33983614,2005.0,Q4,1,0,0.33797500000000014,5.065886
622,IQ6524417,2006.0,Q4,0,1,9.276229,7.165404
623,IQ40790666,2008.0,Q4,0,1,1.0335890000000063,5.2021775
624,IQ13539385,2009.0,Q4,0,1,37.98385999999999,36.893906
625,IQ137792,2013.0,Q4,0,1,26.952950000000016,23.53221
626,IQ773678,2017.0,Q4,1,0,38.376180000000005,39.342224
627,IQ52513957,2013.0,Q4,0,1,0.3766019999999912,4.32083
628,IQ138486,2006.0,Q4,0,1,7.455597000000012,7.64514
629,IQ35703911,2013.0,Q4,1,0,7.294501999999994,8.401976
630,IQ733955,2014.0,Q1,1,0,16.384732999999983,20.542906
631,IQ51476957,2013.0,Q4,1,0,24.32145,30.732618
632,IQ541634751,2016.0,Q4,0,1,11.450333999999998,13.922209
633,IQ143409328,2015.0,Q4,0,1,0.12899999999999068,4.254027
634,IQ6907940,2016.0,Q4,0,1,35.742540000000005,49.650887
635,IQ7885356,2015.0,Q4,0,1,5.839786000000004,6.140364
636,IQ243742258,2009.0,Q4,1,0,5.103860999999995,4.9821153
637,IQ385727,2016.0,Q4,1,0,11216.57,9667.856
638,IQ8180641,2014.0,Q4,0,1,75.0697,89.44094
639,IQ138891248,2015.0,Q4,0,1,1.005880999999988,5.4981675
640,IQ875748,2012.0,Q4,0,1,4.149499999999989,6.315581
641,IQ29826847,2013.0,Q4,1,0,20.339,22.146208
642,IQ228531886,2016.0,Q4,0,1,1.301396000000011,5.1694016
643,IQ138531,2009.0,Q4,0,1,0.7429960000000051,5.1384416
644,IQ741774,2016.0,Q4,0,1,429.26935,423.5255
645,IQ1444030,2015.0,Q4,0,1,7.584230999999988,9.011671
646,IQ1004737,2009.0,Q4,0,1,23.524068999999997,44.629066
647,IQ9817151,2016.0,Q4,0,1,716.2717,687.4318
648,IQ38657852,2014.0,Q3,1,0,5.471575000000001,8.612562
649,IQ28092833,2016.0,Q4,0,1,0.6434999999999889,6.614165
650,IQ37124745,2012.0,Q4,0,1,0.9989980000000003,5.0207353
651,IQ225499635,2016.0,Q4,0,1,1.6262360000000058,4.7623277
652,IQ881421,2013.0,Q4,0,1,20.83449999999999,17.290403
653,IQ883184,2014.0,Q4,0,1,1.4357379999999864,5.7232347
654,IQ694234,2002.0,Q4,0,1,477.3568,406.44214
655,IQ6999347,2015.0,Q4,0,1,5.2580890000000124,8.493986
656,IQ155882,2013.0,Q4,0,1,19.757057000000003,19.32704
657,IQ128604422,2010.0,Q4,0,1,0.035253000000011525,4.482344
658,IQ129198892,2011.0,Q4,0,1,0.3542250000000138,4.4489884
659,IQ4493143,2010.0,Q4,0,1,14.760701000000012,16.884672
660,IQ10214670,2013.0,Q4,0,1,10.697144000000009,13.369719
661,IQ12703265,2013.0,Q4,0,1,5.362940000000009,7.5079637
662,IQ8100675,2017.0,Q3,0,1,84.05099,82.7566
663,IQ133827444,2016.0,Q4,0,1,6.189999999999998,11.5263195
664,IQ108950379,2010.0,Q4,1,0,3.4211520000000064,6.2926774
665,IQ52028816,2014.0,Q4,0,1,4.222499999999997,6.9112077
666,IQ162594,2012.0,Q4,0,1,2.9183030000000088,7.1165147
667,IQ34384973,2017.0,Q4,0,1,5.095145000000002,5.3169236
668,IQ407535112,2017.0,Q4,0,1,0.561869999999999,4.8012376
669,IQ212047516,2013.0,Q4,0,1,-0.0009929999999940264,4.293715
670,IQ40790666,2016.0,Q4,0,1,0.3155720000000031,13.551847
671,IQ773678,2012.0,Q4,1,0,29.856215000000006,29.794432
672,IQ36630929,2011.0,Q3,0,1,0.3679070000000024,4.5713944
673,IQ1353135,2016.0,Q4,1,0,13.352039999999988,11.665312
674,IQ1268514,2017.0,Q4,0,1,1.5787660000000017,10.797758
675,IQ8350257,2016.0,Q4,0,1,10.665548999999999,9.714552
676,IQ882787,2016.0,Q4,0,1,37.29633,75.50606
677,IQ11611587,2009.0,Q4,0,1,0.16550000000000864,4.217894
678,IQ293413993,2016.0,Q4,0,1,0.08088000000000761,4.4208055
679,IQ134659427,2010.0,Q4,0,1,2.7773190000000056,6.2986283
680,IQ51476957,2016.0,Q4,1,0,33.27590599999999,38.177444
681,IQ9157881,2017.0,Q4,0,1,2.2709999999999866,5.3796067
682,IQ10960833,2010.0,Q4,1,0,14.14671899999999,16.742338
683,IQ33049467,2012.0,Q2,1,0,13.158086999999995,16.119688
684,IQ884321,1996.0,Q4,1,0,8.218590000000006,10.306715
685,IQ425518,2013.0,Q4,0,1,4.221676000000002,7.5787034
686,IQ7687618,2013.0,Q4,0,1,56.44421,24.928755
687,IQ243658312,2016.0,Q4,0,1,5.187692999999996,4.90927
688,IQ779116,2017.0,Q4,0,1,0.33805799999998953,4.2570024
689,IQ26658248,2007.0,Q4,1,0,31.973000999999996,30.498648
690,IQ37413789,2007.0,Q4,1,0,17.634963999999997,15.953672
691,IQ32430110,2008.0,Q4,0,1,3.7930000000000064,6.1705613
692,IQ27482664,2015.0,Q4,0,1,72.218376,74.239006
693,IQ46421935,2015.0,Q4,0,1,0.7243330000000014,4.5185685
694,IQ35423879,2014.0,Q4,0,1,3.5994129999999984,9.019926
695,IQ11518512,2010.0,Q4,0,1,0.4808040000000062,4.1620164
696,IQ275442,2014.0,Q4,0,1,6286.0,6084.3057
697,IQ246262,2014.0,Q4,1,0,3.0709600000000137,6.7907243
698,IQ881918,2015.0,Q4,0,1,24.986999999999995,16.022581
699,IQ6517040,2009.0,Q4,0,1,1.305499999999995,5.0081773
700,IQ47340301,2011.0,Q4,1,0,21.179255000000012,20.253828
701,IQ62120637,2016.0,Q4,0,1,9.544847000000004,12.615187
702,IQ27773888,2008.0,Q4,0,1,24.445657999999995,20.80525
703,IQ47319978,2016.0,Q1,1,0,25.711279000000005,26.085768
704,IQ558837,2015.0,Q4,0,1,3.5841939999999965,5.139586
705,IQ91780,2008.0,Q4,0,1,1.9633929999999964,5.460219
706,IQ311391300,2014.0,Q4,1,0,4.016153000000003,8.109343
707,IQ530385,2016.0,Q4,1,0,4.679427000000004,6.805678
708,IQ882368,2009.0,Q4,0,1,269.11377000000005,295.48007
709,IQ168416,2014.0,Q4,0,1,0.9632960000000139,4.259108
710,IQ5669608,2008.0,Q4,0,1,34.22985,35.16323
711,IQ700448,2015.0,Q4,0,1,3.6922189999999944,6.7965684
712,IQ154798,2013.0,Q4,1,0,69.30659,59.562912
713,IQ382553,2015.0,Q4,0,1,10169.355,8782.355
714,IQ52807520,2016.0,Q4,1,0,44.60962000000001,115.068954
715,IQ7756191,2015.0,Q4,0,1,19.199153999999993,11.761641
716,IQ22192160,2008.0,Q4,1,0,21.653999999999996,24.840864
717,IQ4155053,2011.0,Q4,0,1,0.005083000000013271,4.3581223
718,IQ20554996,2015.0,Q4,1,0,31.113305999999994,35.544426
719,IQ26878836,2008.0,Q4,0,1,0.5049999999999955,4.5525956
720,IQ9950803,2016.0,Q4,0,1,1.8152509999999893,5.8056626
721,IQ877623,2013.0,Q4,0,1,7.551500000000004,9.61746
722,IQ112263718,2004.0,Q4,1,0,3.611760000000004,7.2279954
723,IQ135296,2010.0,Q4,1,0,4.615000000000009,6.612059
724,IQ911172,2015.0,Q4,0,1,30.590232999999998,62.68142
725,IQ208316197,2014.0,Q4,1,0,2.5234039999999993,7.25952
726,IQ24376726,2013.0,Q4,1,0,7.244823999999994,15.735991
727,IQ20386272,2014.0,Q4,0,1,1.4040699999999902,4.831618
728,IQ131460,2017.0,Q1,1,0,54.626000000000005,69.57098
729,IQ20344843,2012.0,Q4,0,1,0.7925529999999981,5.993239
730,IQ136714,2012.0,Q4,0,1,0.5212260000000128,4.340773
731,IQ2480879,2010.0,Q4,0,1,12.331109999999995,5.446791
732,IQ2746044,2017.0,Q4,0,1,55.88849999999999,51.529945
733,IQ427181,2012.0,Q4,0,1,15.573154999999986,13.854063
734,IQ25144753,2015.0,Q4,0,1,206.44116,163.35945
735,IQ20386272,2016.0,Q4,0,1,1.297046999999992,4.9257493
736,IQ22309440,2017.0,Q4,0,1,1.118752999999998,9.543165
737,IQ26559298,2011.0,Q1,1,0,39.853092000000004,54.78781
738,IQ286184488,2017.0,Q4,0,1,6.962133999999992,22.392637
739,IQ423051,2016.0,Q4,0,1,13.425999999999988,14.567579
740,IQ1051434,2011.0,Q4,1,0,241.85258,275.8578
741,IQ8080920,1998.0,Q4,1,0,52.795230000000004,25.310911
742,IQ9616109,2010.0,Q2,1,0,32.89699999999999,32.322212
743,IQ838491,2002.0,Q4,0,1,0.015802000000007865,4.117827
744,IQ535945067,2017.0,Q4,0,1,0.3943480000000079,4.433562
745,IQ146035119,2011.0,Q4,1,0,22.824781,20.09213
746,IQ25668111,2013.0,Q4,0,1,0.0842969999999923,4.360808
747,IQ1002655,2009.0,Q4,0,1,180.04308999999998,176.20633
748,IQ8443211,2017.0,Q4,0,1,18.11613700000001,8.4660015
749,IQ52684925,2014.0,Q4,1,0,11.762885000000011,12.101332
750,IQ217248438,2013.0,Q4,0,1,20.233620000000002,31.918005
751,IQ26878836,2010.0,Q4,0,1,1.8290000000000077,4.551741
752,IQ2422272,2010.0,Q4,0,1,0.1424169999999947,4.2314134
753,IQ241489858,2017.0,Q4,0,1,63.26738,40.61915
754,IQ45818636,2016.0,Q4,0,1,0.934061000000014,5.059752
755,IQ83592392,2015.0,Q4,1,0,3.964549000000005,7.216109
756,IQ217248438,2012.0,Q4,0,1,28.431167999999985,33.108856
757,IQ11611587,2012.0,Q4,0,1,0.8789999999999907,3.7245467
758,IQ1268289,2015.0,Q4,0,1,15.98452499999999,12.136412
759,IQ30446797,2009.0,Q4,1,0,162.38585,167.50279
760,IQ146287753,2014.0,Q4,1,0,9.122702000000004,12.368559
761,IQ47308980,2012.0,Q4,1,0,6.498894000000007,8.826399
762,IQ8080935,2017.0,Q4,0,1,41.83209199999999,32.529823
763,IQ13539385,2011.0,Q4,0,1,39.21149,45.691574
764,IQ114340051,2012.0,Q4,0,1,60.236374,56.52626
765,IQ13694714,2015.0,Q4,1,0,34.898936999999975,31.790907
766,IQ883456,2009.0,Q4,0,1,29.559032000000016,18.091337
767,IQ879592,2016.0,Q4,0,1,152.33366,208.82646
768,IQ79742815,2006.0,Q4,1,0,5.786162999999988,8.719435
769,IQ225929411,2013.0,Q4,0,1,3.929199000000011,4.893645
770,IQ225499635,2017.0,Q4,0,1,0.8498940000000061,6.2815537
771,IQ4155053,2010.0,Q4,0,1,0.10634899999999448,5.427428
772,IQ20342978,2009.0,Q4,0,1,0.5461970000000065,8.507597
773,IQ129198892,2016.0,Q3,0,1,0.15941499999999564,4.498259
774,IQ318668,2009.0,Q4,1,0,14.197000000000003,-6.910768
775,IQ153883,2015.0,Q4,0,1,16.827236,16.988188
776,IQ171029664,2015.0,Q4,0,1,7.395379999999989,24.651075
777,IQ931212,2016.0,Q4,1,0,31.176136,33.682144
778,IQ46263921,2012.0,Q4,0,1,1.757507000000004,5.379988
779,IQ106667884,2011.0,Q4,1,0,7.180462000000006,10.646696
780,IQ24330594,2005.0,Q4,1,0,1.4493999999999971,5.755812
781,IQ9284291,2014.0,Q4,1,0,54.124615000000006,66.0707
782,IQ114776342,2017.0,Q4,0,1,6.115000000000009,10.522856
783,IQ26320074,2009.0,Q4,0,1,22.696112,25.351553
784,IQ9794160,2007.0,Q4,0,1,5.585000000000008,10.6430645
785,IQ32896804,2017.0,Q4,1,0,4.954169000000007,8.16992
786,IQ11257739,2017.0,Q4,0,1,6.760007000000002,10.629454
787,IQ883072,2014.0,Q4,0,1,58.89804000000001,47.805374
788,IQ138531,2008.0,Q4,0,1,1.509141999999997,5.1661515
789,IQ182486692,2013.0,Q4,0,1,2.0947030000000098,4.762419
790,IQ22510293,2009.0,Q4,1,0,0.1678579999999954,4.1433244
791,IQ11151394,2017.0,Q1,1,0,48.155,59.798035
792,IQ12505880,2014.0,Q4,0,1,0.9018010000000061,5.153975
793,IQ45541198,2012.0,Q4,0,1,1.7272759999999892,6.295363
794,IQ6562238,2015.0,Q4,0,1,159.78671,156.17409
795,IQ3778127,2008.0,Q4,0,1,8.214499999999987,6.421782
796,IQ225020624,2013.0,Q4,0,1,0.4519999999999982,5.471434
797,IQ212762,2017.0,Q4,0,1,23.236458,25.124197
798,IQ2422670,2011.0,Q4,0,1,1.927705000000003,4.854155
799,IQ2220050,2012.0,Q4,1,0,2.666620999999992,6.9519334
800,IQ223781093,2016.0,Q4,0,1,6.338465000000014,7.272185
